nombre_barrio_vulnerable	fecha_mes	rango_etario	sexo	posible_extranjero	fallecido	cantidad
Barrio 21-24	2020-12-01	20_a_49	masculino	si	no	7
Barrio 21-24	2020-12-01	50_a_64	femenino	si	no	1
Barrio 21-24	2020-12-01	50_a_64	masculino	si	no	1
Barrio 21-24	2020-12-01	65_y_mas	femenino	si	no	1
Barrio 21-24	2021-01-01	hasta_19	femenino	no	no	9
Barrio 21-24	2021-01-01	hasta_19	masculino	no	no	9
Barrio 21-24	2021-01-01	20_a_49	femenino	no	no	17
Barrio 21-24	2021-01-01	20_a_49	femenino	si	no	11
Barrio 21-24	2021-01-01	20_a_49	masculino	no	no	18
Barrio 21-24	2021-01-01	20_a_49	masculino	si	no	12
Barrio 21-24	2021-01-01	50_a_64	femenino	no	no	1
Barrio 21-24	2021-01-01	50_a_64	femenino	si	no	3
Barrio 21-24	2021-01-01	50_a_64	masculino	no	no	3
Barrio 21-24	2021-01-01	50_a_64	masculino	si	no	6
Barrio 21-24	2021-01-01	65_y_mas	femenino	no	no	3
Barrio 21-24	2021-01-01	65_y_mas	femenino	si	no	1
Barrio 21-24	2021-01-01	65_y_mas	masculino	si	no	3
Barrio 21-24	2021-02-01	hasta_19	femenino	no	no	4
Barrio 21-24	2021-02-01	hasta_19	femenino	si	no	3
Barrio 21-24	2021-02-01	hasta_19	masculino	no	no	3
Barrio 21-24	2021-02-01	hasta_19	masculino	si	no	2
Barrio 21-24	2021-02-01	20_a_49	femenino	no	no	14
Barrio 21-24	2021-02-01	20_a_49	femenino	si	no	6
Barrio 21-24	2021-02-01	20_a_49	masculino	no	no	8
Barrio 21-24	2021-02-01	20_a_49	masculino	si	no	12
Barrio 21-24	2021-02-01	50_a_64	femenino	si	no	1
Barrio 21-24	2021-02-01	50_a_64	masculino	si	no	2
Barrio 21-24	2021-02-01	65_y_mas	femenino	no	no	1
Barrio 21-24	2021-02-01	65_y_mas	femenino	si	no	1
Barrio 21-24	2021-02-01	65_y_mas	masculino	no	no	1
Barrio 21-24	2021-02-01	65_y_mas	masculino	si	no	1
Barrio 21-24	2021-03-01	hasta_19	femenino	no	no	13
Barrio 21-24	2021-03-01	hasta_19	femenino	si	no	2
Barrio 21-24	2021-03-01	hasta_19	masculino	no	no	13
Barrio 21-24	2021-03-01	20_a_49	femenino	no	no	23
Barrio 21-24	2021-03-01	20_a_49	femenino	si	no	12
Barrio 21-24	2021-03-01	20_a_49	masculino	no	no	14
Barrio 21-24	2021-03-01	20_a_49	masculino	si	no	8
Barrio 21-24	2021-03-01	50_a_64	femenino	no	no	3
Barrio 21-24	2021-03-01	50_a_64	femenino	si	no	6
Barrio 21-24	2021-03-01	50_a_64	masculino	no	no	4
Barrio 21-24	2021-03-01	50_a_64	masculino	si	no	2
Barrio 21-24	2021-03-01	65_y_mas	femenino	si	no	1
Barrio 21-24	2021-04-01	hasta_19	femenino	no	no	72
Barrio 21-24	2021-04-01	hasta_19	femenino	si	no	4
Barrio 21-24	2021-04-01	hasta_19	masculino	no	no	59
Barrio 21-24	2021-04-01	hasta_19	masculino	si	no	6
Barrio 21-24	2021-04-01	20_a_49	femenino	no	no	109
Barrio 21-24	2021-04-01	20_a_49	femenino	si	no	114
Barrio 21-24	2021-04-01	20_a_49	masculino	no	no	67
Barrio 21-24	2021-04-01	20_a_49	masculino	si	no	77
Barrio 21-24	2021-04-01	50_a_64	femenino	no	no	16
Barrio 21-24	2021-04-01	50_a_64	femenino	si	no	29
Barrio 21-24	2021-04-01	50_a_64	masculino	no	no	17
Barrio 21-24	2021-04-01	50_a_64	masculino	si	no	17
Barrio 21-24	2021-04-01	65_y_mas	femenino	no	no	5
Barrio 21-24	2021-04-01	65_y_mas	femenino	si	no	7
Barrio 21-24	2021-04-01	65_y_mas	masculino	no	no	2
Barrio 21-24	2021-04-01	65_y_mas	masculino	si	no	8
Barrio 21-24	2021-05-01	hasta_19	femenino	no	no	73
Barrio 21-24	2021-05-01	hasta_19	femenino	si	no	8
Barrio 21-24	2021-05-01	hasta_19	masculino	no	no	105
Barrio 21-24	2021-05-01	hasta_19	masculino	si	no	10
Barrio 21-24	2021-05-01	20_a_49	femenino	no	no	132
Barrio 21-24	2021-05-01	20_a_49	femenino	si	no	138
Barrio 21-24	2021-05-01	20_a_49	masculino	no	no	97
Barrio 21-24	2021-05-01	20_a_49	masculino	si	no	85
Barrio 21-24	2021-05-01	50_a_64	femenino	no	no	10
Barrio 21-24	2021-05-01	50_a_64	femenino	si	no	38
Barrio 21-24	2021-05-01	50_a_64	masculino	no	no	23
Barrio 21-24	2021-05-01	50_a_64	masculino	si	no	24
Barrio 21-24	2021-05-01	65_y_mas	femenino	no	no	12
Barrio 21-24	2021-05-01	65_y_mas	femenino	si	no	7
Barrio 21-24	2021-05-01	65_y_mas	masculino	no	no	1
Barrio 21-24	2021-05-01	65_y_mas	masculino	si	no	5
Barrio 21-24	2021-06-01	hasta_19	femenino	no	no	43
Barrio 21-24	2021-06-01	hasta_19	femenino	si	no	8
Barrio 21-24	2021-06-01	hasta_19	masculino	no	no	31
Barrio 21-24	2021-06-01	hasta_19	masculino	si	no	6
Barrio 21-24	2021-06-01	20_a_49	femenino	no	no	44
Barrio 21-24	2021-06-01	20_a_49	femenino	si	no	56
Barrio 21-24	2021-06-01	20_a_49	masculino	no	no	45
Barrio 21-24	2021-06-01	20_a_49	masculino	si	no	34
Barrio 21-24	2021-06-01	50_a_64	femenino	no	no	9
Barrio 21-24	2021-06-01	50_a_64	femenino	si	no	14
Barrio 21-24	2021-06-01	50_a_64	masculino	no	no	8
Barrio 21-24	2021-06-01	50_a_64	masculino	si	no	11
Barrio 21-24	2021-06-01	65_y_mas	femenino	no	no	1
Barrio 21-24	2021-06-01	65_y_mas	femenino	si	no	4
Barrio 21-24	2021-06-01	65_y_mas	masculino	no	no	1
Barrio 21-24	2021-06-01	65_y_mas	masculino	si	no	1
Barrio 21-24	2021-07-01	hasta_19	femenino	no	no	5
Barrio 21-24	2021-07-01	hasta_19	masculino	no	no	11
Barrio 21-24	2021-07-01	hasta_19	masculino	si	no	3
Barrio 21-24	2021-07-01	20_a_49	femenino	no	no	11
Barrio 21-24	2021-07-01	20_a_49	femenino	si	no	17
Barrio 21-24	2021-07-01	20_a_49	masculino	no	no	14
Barrio 21-24	2021-07-01	20_a_49	masculino	si	no	10
Barrio 21-24	2021-07-01	50_a_64	femenino	no	no	3
Barrio 21-24	2021-07-01	50_a_64	femenino	si	no	4
Barrio 21-24	2021-07-01	50_a_64	masculino	no	no	2
Barrio 21-24	2021-07-01	50_a_64	masculino	si	no	1
Barrio 21-24	2021-07-01	65_y_mas	femenino	si	no	2
Barrio 21-24	2021-07-01	65_y_mas	masculino	si	no	2
Barrio 21-24	2021-08-01	hasta_19	femenino	no	no	4
Barrio 21-24	2021-08-01	hasta_19	masculino	no	no	5
Barrio 21-24	2021-08-01	20_a_49	femenino	no	no	6
Barrio 21-24	2021-08-01	20_a_49	femenino	si	no	10
Barrio 21-24	2021-08-01	20_a_49	masculino	no	no	5
Barrio 21-24	2021-08-01	20_a_49	masculino	si	no	4
Barrio 21-24	2021-08-01	50_a_64	femenino	no	no	4
Barrio 21-24	2021-08-01	50_a_64	femenino	si	no	1
Barrio 21-24	2021-08-01	50_a_64	masculino	no	no	1
Barrio 21-24	2021-08-01	65_y_mas	femenino	no	no	1
Barrio 21-24	2021-08-01	65_y_mas	femenino	si	no	1
Barrio 21-24	2021-09-01	hasta_19	femenino	no	no	3
Barrio 21-24	2021-09-01	hasta_19	masculino	no	no	1
Barrio 21-24	2021-09-01	20_a_49	femenino	si	no	4
Barrio 21-24	2021-10-01	hasta_19	masculino	no	no	1
Barrio 21-24	2021-10-01	hasta_19	masculino	si	no	1
Barrio 21-24	2021-10-01	20_a_49	femenino	si	no	1
Barrio 21-24	2021-10-01	20_a_49	masculino	no	no	1
Barrio 21-24	2021-10-01	50_a_64	femenino	no	no	2
Barrio 21-24	2021-10-01	50_a_64	masculino	no	no	1
Barrio 21-24	2021-11-01	hasta_19	femenino	no	no	4
Barrio 21-24	2021-11-01	hasta_19	masculino	no	no	4
Barrio 21-24	2021-11-01	20_a_49	femenino	no	no	1
Barrio 21-24	2021-11-01	20_a_49	femenino	si	no	1
Barrio 21-24	2021-11-01	20_a_49	masculino	no	no	1
Barrio 21-24	2021-11-01	20_a_49	masculino	si	no	1
Barrio 21-24	2021-11-01	50_a_64	femenino	no	no	1
Barrio 21-24	2021-11-01	50_a_64	femenino	si	no	1
Barrio 21-24	2021-11-01	50_a_64	masculino	no	no	2
Barrio 21-24	2021-11-01	50_a_64	masculino	si	no	1
Barrio 21-24	2021-11-01	65_y_mas	femenino	si	no	1
Barrio 21-24	2021-12-01	hasta_19	femenino	no	no	19
Barrio 21-24	2021-12-01	hasta_19	femenino	si	no	3
Barrio 21-24	2021-12-01	hasta_19	masculino	no	no	15
Barrio 21-24	2021-12-01	20_a_49	femenino	no	no	32
Barrio 21-24	2021-12-01	20_a_49	femenino	si	no	35
Barrio 21-24	2021-12-01	20_a_49	masculino	no	no	20
Barrio 21-24	2021-12-01	20_a_49	masculino	si	no	20
Barrio 21-24	2021-12-01	50_a_64	femenino	no	no	1
Barrio 21-24	2021-12-01	50_a_64	femenino	si	no	4
Barrio 21-24	2021-12-01	50_a_64	masculino	no	no	2
Barrio 21-24	2021-12-01	50_a_64	masculino	si	no	3
Barrio 21-24	2021-12-01	65_y_mas	femenino	no	no	2
Barrio 21-24	2021-12-01	65_y_mas	femenino	si	no	1
Barrio 21-24	2022-01-01	hasta_19	femenino	no	no	120
Barrio 21-24	2022-01-01	hasta_19	femenino	si	no	23
Barrio 21-24	2022-01-01	hasta_19	masculino	no	no	116
Barrio 21-24	2022-01-01	hasta_19	masculino	si	no	18
Barrio 21-24	2022-01-01	20_a_49	femenino	no	no	308
Barrio 21-24	2022-01-01	20_a_49	femenino	si	no	325
Barrio 21-24	2022-01-01	20_a_49	masculino	no	no	203
Barrio 21-24	2022-01-01	20_a_49	masculino	si	no	166
Barrio 21-24	2022-01-01	50_a_64	femenino	no	no	43
Barrio 21-24	2022-01-01	50_a_64	femenino	si	no	94
Barrio 21-24	2022-01-01	50_a_64	masculino	no	no	36
Barrio 21-24	2022-01-01	50_a_64	masculino	si	no	30
Barrio 21-24	2022-01-01	65_y_mas	femenino	no	no	15
Barrio 21-24	2022-01-01	65_y_mas	femenino	si	no	17
Barrio 21-24	2022-01-01	65_y_mas	masculino	no	no	10
Barrio 21-24	2022-01-01	65_y_mas	masculino	si	no	15
Barrio 21-24	2022-02-01	hasta_19	femenino	no	no	12
Barrio 21-24	2022-02-01	hasta_19	femenino	si	no	1
Barrio 21-24	2022-02-01	hasta_19	masculino	no	no	12
Barrio 21-24	2022-02-01	hasta_19	masculino	si	no	2
Barrio 21-24	2022-02-01	20_a_49	femenino	no	no	16
Barrio 21-24	2022-02-01	20_a_49	femenino	si	no	9
Barrio 21-24	2022-02-01	20_a_49	masculino	no	no	7
Barrio 21-24	2022-02-01	20_a_49	masculino	si	no	4
Barrio 21-24	2022-02-01	50_a_64	femenino	no	no	3
Barrio 21-24	2022-02-01	50_a_64	femenino	si	no	2
Barrio 21-24	2022-02-01	50_a_64	masculino	no	no	2
Barrio 21-24	2022-02-01	50_a_64	masculino	si	no	1
Barrio 21-24	2022-02-01	65_y_mas	femenino	no	no	1
Barrio 21-24	2022-02-01	65_y_mas	femenino	si	no	2
Barrio 21-24	2022-02-01	65_y_mas	masculino	no	no	2
Barrio 21-24	2022-02-01	65_y_mas	masculino	si	no	1
Barrio 21-24	2022-03-01	hasta_19	masculino	no	no	4
Barrio 21-24	2022-03-01	20_a_49	femenino	no	no	1
Barrio 21-24	2022-03-01	20_a_49	femenino	si	no	3
Barrio 21-24	2022-03-01	20_a_49	masculino	no	no	1
Barrio Calaza	2020-07-01	65_y_mas	masculino	no	no	1
Barrio Calaza	2020-08-01	hasta_19	masculino	no	no	1
Barrio Calaza	2020-09-01	20_a_49	femenino	no	no	1
Barrio Calaza	2020-11-01	50_a_64	masculino	no	no	1
Barrio Calaza	2021-11-01	20_a_49	femenino	no	no	1
Barrio Calaza	2022-01-01	20_a_49	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2020-05-01	hasta_19	femenino	no	no	3
Barrio Cildáñez (Villa 6)	2020-05-01	20_a_49	femenino	no	no	4
Barrio Cildáñez (Villa 6)	2020-05-01	20_a_49	masculino	no	no	3
Barrio Cildáñez (Villa 6)	2020-05-01	50_a_64	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2020-05-01	50_a_64	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-05-01	65_y_mas	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-06-01	hasta_19	femenino	no	no	25
Barrio Cildáñez (Villa 6)	2020-06-01	hasta_19	masculino	no	no	14
Barrio Cildáñez (Villa 6)	2020-06-01	hasta_19	masculino	si	no	2
Barrio Cildáñez (Villa 6)	2020-06-01	20_a_49	femenino	no	no	37
Barrio Cildáñez (Villa 6)	2020-06-01	20_a_49	femenino	si	no	13
Barrio Cildáñez (Villa 6)	2020-06-01	20_a_49	masculino	no	no	34
Barrio Cildáñez (Villa 6)	2020-06-01	20_a_49	masculino	si	no	17
Barrio Cildáñez (Villa 6)	2020-06-01	50_a_64	femenino	no	no	3
Barrio Cildáñez (Villa 6)	2020-06-01	50_a_64	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2020-06-01	50_a_64	masculino	no	no	5
Barrio Cildáñez (Villa 6)	2020-06-01	50_a_64	masculino	si	no	3
Barrio Cildáñez (Villa 6)	2020-06-01	65_y_mas	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2020-06-01	65_y_mas	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2020-06-01	65_y_mas	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-06-01	65_y_mas	masculino	si	no	3
Barrio Cildáñez (Villa 6)	2020-07-01	hasta_19	femenino	no	no	30
Barrio Cildáñez (Villa 6)	2020-07-01	hasta_19	masculino	no	no	25
Barrio Cildáñez (Villa 6)	2020-07-01	hasta_19	masculino	si	no	2
Barrio Cildáñez (Villa 6)	2020-07-01	20_a_49	femenino	no	no	45
Barrio Cildáñez (Villa 6)	2020-07-01	20_a_49	femenino	si	no	17
Barrio Cildáñez (Villa 6)	2020-07-01	20_a_49	masculino	no	no	43
Barrio Cildáñez (Villa 6)	2020-07-01	20_a_49	masculino	si	no	15
Barrio Cildáñez (Villa 6)	2020-07-01	50_a_64	femenino	no	no	5
Barrio Cildáñez (Villa 6)	2020-07-01	50_a_64	femenino	si	no	5
Barrio Cildáñez (Villa 6)	2020-07-01	50_a_64	masculino	no	no	11
Barrio Cildáñez (Villa 6)	2020-07-01	50_a_64	masculino	si	no	3
Barrio Cildáñez (Villa 6)	2020-07-01	65_y_mas	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2020-07-01	65_y_mas	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2020-07-01	65_y_mas	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2020-07-01	65_y_mas	masculino	si	no	2
Barrio Cildáñez (Villa 6)	2020-08-01	hasta_19	femenino	no	no	23
Barrio Cildáñez (Villa 6)	2020-08-01	hasta_19	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2020-08-01	hasta_19	masculino	no	no	9
Barrio Cildáñez (Villa 6)	2020-08-01	20_a_49	femenino	no	no	27
Barrio Cildáñez (Villa 6)	2020-08-01	20_a_49	femenino	si	no	13
Barrio Cildáñez (Villa 6)	2020-08-01	20_a_49	masculino	no	no	26
Barrio Cildáñez (Villa 6)	2020-08-01	20_a_49	masculino	si	no	13
Barrio Cildáñez (Villa 6)	2020-08-01	50_a_64	femenino	no	no	9
Barrio Cildáñez (Villa 6)	2020-08-01	50_a_64	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2020-08-01	50_a_64	masculino	no	no	6
Barrio Cildáñez (Villa 6)	2020-08-01	50_a_64	masculino	si	no	3
Barrio Cildáñez (Villa 6)	2020-08-01	65_y_mas	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2020-08-01	65_y_mas	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-08-01	65_y_mas	masculino	si	no	4
Barrio Cildáñez (Villa 6)	2020-09-01	hasta_19	femenino	no	no	18
Barrio Cildáñez (Villa 6)	2020-09-01	hasta_19	masculino	no	no	18
Barrio Cildáñez (Villa 6)	2020-09-01	hasta_19	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2020-09-01	20_a_49	femenino	no	no	17
Barrio Cildáñez (Villa 6)	2020-09-01	20_a_49	femenino	si	no	7
Barrio Cildáñez (Villa 6)	2020-09-01	20_a_49	masculino	no	no	29
Barrio Cildáñez (Villa 6)	2020-09-01	20_a_49	masculino	si	no	6
Barrio Cildáñez (Villa 6)	2020-09-01	50_a_64	femenino	no	no	4
Barrio Cildáñez (Villa 6)	2020-09-01	50_a_64	femenino	si	no	3
Barrio Cildáñez (Villa 6)	2020-09-01	50_a_64	masculino	no	no	7
Barrio Cildáñez (Villa 6)	2020-09-01	50_a_64	masculino	si	no	4
Barrio Cildáñez (Villa 6)	2020-09-01	65_y_mas	femenino	no	no	5
Barrio Cildáñez (Villa 6)	2020-09-01	65_y_mas	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2020-09-01	65_y_mas	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2020-09-01	65_y_mas	masculino	si	no	2
Barrio Cildáñez (Villa 6)	2020-10-01	hasta_19	femenino	no	no	6
Barrio Cildáñez (Villa 6)	2020-10-01	hasta_19	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2020-10-01	hasta_19	masculino	no	no	5
Barrio Cildáñez (Villa 6)	2020-10-01	20_a_49	femenino	no	no	11
Barrio Cildáñez (Villa 6)	2020-10-01	20_a_49	femenino	si	no	3
Barrio Cildáñez (Villa 6)	2020-10-01	20_a_49	masculino	no	no	7
Barrio Cildáñez (Villa 6)	2020-10-01	20_a_49	masculino	si	no	3
Barrio Cildáñez (Villa 6)	2020-10-01	50_a_64	femenino	no	no	4
Barrio Cildáñez (Villa 6)	2020-10-01	50_a_64	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2020-10-01	50_a_64	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2020-10-01	65_y_mas	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2020-10-01	65_y_mas	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2020-10-01	65_y_mas	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-10-01	65_y_mas	masculino	si	no	3
Barrio Cildáñez (Villa 6)	2020-11-01	hasta_19	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-11-01	20_a_49	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2020-11-01	20_a_49	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2020-11-01	20_a_49	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-11-01	20_a_49	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2020-11-01	50_a_64	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-11-01	50_a_64	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2020-12-01	hasta_19	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2020-12-01	hasta_19	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-12-01	20_a_49	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2020-12-01	20_a_49	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2020-12-01	20_a_49	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2020-12-01	50_a_64	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2020-12-01	50_a_64	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2020-12-01	50_a_64	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2021-01-01	hasta_19	femenino	no	no	3
Barrio Cildáñez (Villa 6)	2021-01-01	hasta_19	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2021-01-01	20_a_49	femenino	no	no	10
Barrio Cildáñez (Villa 6)	2021-01-01	20_a_49	femenino	si	no	7
Barrio Cildáñez (Villa 6)	2021-01-01	20_a_49	masculino	no	no	7
Barrio Cildáñez (Villa 6)	2021-01-01	20_a_49	masculino	si	no	6
Barrio Cildáñez (Villa 6)	2021-01-01	50_a_64	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2021-01-01	50_a_64	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2021-01-01	50_a_64	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2021-01-01	50_a_64	masculino	si	no	3
Barrio Cildáñez (Villa 6)	2021-01-01	65_y_mas	femenino	no	no	3
Barrio Cildáñez (Villa 6)	2021-01-01	65_y_mas	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2021-02-01	hasta_19	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-02-01	20_a_49	femenino	no	no	7
Barrio Cildáñez (Villa 6)	2021-02-01	20_a_49	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2021-02-01	50_a_64	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-02-01	65_y_mas	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-02-01	65_y_mas	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2021-03-01	hasta_19	femenino	no	no	3
Barrio Cildáñez (Villa 6)	2021-03-01	hasta_19	masculino	no	no	3
Barrio Cildáñez (Villa 6)	2021-03-01	20_a_49	femenino	no	no	5
Barrio Cildáñez (Villa 6)	2021-03-01	20_a_49	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2021-03-01	20_a_49	masculino	no	no	6
Barrio Cildáñez (Villa 6)	2021-03-01	20_a_49	masculino	si	no	5
Barrio Cildáñez (Villa 6)	2021-03-01	50_a_64	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2021-03-01	50_a_64	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2021-03-01	50_a_64	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2021-03-01	50_a_64	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2021-03-01	65_y_mas	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-03-01	65_y_mas	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2021-04-01	hasta_19	femenino	no	no	10
Barrio Cildáñez (Villa 6)	2021-04-01	hasta_19	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2021-04-01	hasta_19	masculino	no	no	8
Barrio Cildáñez (Villa 6)	2021-04-01	20_a_49	femenino	no	no	25
Barrio Cildáñez (Villa 6)	2021-04-01	20_a_49	femenino	si	no	16
Barrio Cildáñez (Villa 6)	2021-04-01	20_a_49	masculino	no	no	22
Barrio Cildáñez (Villa 6)	2021-04-01	20_a_49	masculino	si	no	6
Barrio Cildáñez (Villa 6)	2021-04-01	50_a_64	femenino	no	no	3
Barrio Cildáñez (Villa 6)	2021-04-01	50_a_64	femenino	si	no	7
Barrio Cildáñez (Villa 6)	2021-04-01	50_a_64	masculino	no	no	4
Barrio Cildáñez (Villa 6)	2021-04-01	50_a_64	masculino	si	no	4
Barrio Cildáñez (Villa 6)	2021-04-01	65_y_mas	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-04-01	65_y_mas	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2021-04-01	65_y_mas	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2021-05-01	hasta_19	femenino	no	no	7
Barrio Cildáñez (Villa 6)	2021-05-01	hasta_19	masculino	no	no	9
Barrio Cildáñez (Villa 6)	2021-05-01	20_a_49	femenino	no	no	31
Barrio Cildáñez (Villa 6)	2021-05-01	20_a_49	femenino	si	no	6
Barrio Cildáñez (Villa 6)	2021-05-01	20_a_49	masculino	no	no	25
Barrio Cildáñez (Villa 6)	2021-05-01	20_a_49	masculino	si	no	6
Barrio Cildáñez (Villa 6)	2021-05-01	50_a_64	femenino	no	no	5
Barrio Cildáñez (Villa 6)	2021-05-01	50_a_64	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2021-05-01	50_a_64	masculino	no	no	9
Barrio Cildáñez (Villa 6)	2021-05-01	50_a_64	masculino	si	no	3
Barrio Cildáñez (Villa 6)	2021-05-01	65_y_mas	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2021-05-01	65_y_mas	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2021-05-01	65_y_mas	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2021-06-01	hasta_19	femenino	no	no	10
Barrio Cildáñez (Villa 6)	2021-06-01	hasta_19	masculino	no	no	13
Barrio Cildáñez (Villa 6)	2021-06-01	20_a_49	femenino	no	no	14
Barrio Cildáñez (Villa 6)	2021-06-01	20_a_49	femenino	si	no	7
Barrio Cildáñez (Villa 6)	2021-06-01	20_a_49	masculino	no	no	13
Barrio Cildáñez (Villa 6)	2021-06-01	20_a_49	masculino	si	no	5
Barrio Cildáñez (Villa 6)	2021-06-01	50_a_64	femenino	no	no	7
Barrio Cildáñez (Villa 6)	2021-06-01	50_a_64	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2021-06-01	50_a_64	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2021-06-01	65_y_mas	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-06-01	65_y_mas	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2021-06-01	65_y_mas	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2021-06-01	65_y_mas	masculino	si	no	2
Barrio Cildáñez (Villa 6)	2021-07-01	hasta_19	femenino	no	no	8
Barrio Cildáñez (Villa 6)	2021-07-01	hasta_19	masculino	no	no	7
Barrio Cildáñez (Villa 6)	2021-07-01	20_a_49	femenino	no	no	5
Barrio Cildáñez (Villa 6)	2021-07-01	20_a_49	femenino	si	no	2
Barrio Cildáñez (Villa 6)	2021-07-01	20_a_49	masculino	no	no	7
Barrio Cildáñez (Villa 6)	2021-07-01	20_a_49	masculino	si	no	6
Barrio Cildáñez (Villa 6)	2021-07-01	50_a_64	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2021-07-01	50_a_64	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2021-07-01	50_a_64	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2021-07-01	65_y_mas	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-07-01	65_y_mas	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2021-07-01	65_y_mas	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2021-07-01	65_y_mas	masculino	si	no	1
Barrio Cildáñez (Villa 6)	2021-08-01	hasta_19	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-08-01	hasta_19	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2021-08-01	hasta_19	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2021-08-01	20_a_49	femenino	no	no	4
Barrio Cildáñez (Villa 6)	2021-08-01	20_a_49	femenino	si	no	1
Barrio Cildáñez (Villa 6)	2021-08-01	20_a_49	masculino	no	no	4
Barrio Cildáñez (Villa 6)	2021-08-01	50_a_64	femenino	no	no	1
Barrio Cildáñez (Villa 6)	2021-08-01	50_a_64	masculino	no	no	1
Barrio Cildáñez (Villa 6)	2021-08-01	65_y_mas	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2021-09-01	hasta_19	femenino	no	no	2
Barrio Cildáñez (Villa 6)	2021-09-01	hasta_19	masculino	no	no	2
Barrio Cildáñez (Villa 6)	2021-09-01	20_a_49	femenino	si	no	4
Barrio Cildáñez (Villa 6)	2021-09-01	20_a_49	masculino	no	no	1
