orderDate,day_of_week,category,name,state,orders,unit_price,total
2022-10-21,5,Classic,Pepperoni Pizza Extra Large,CA,100,23,2300
2022-10-02,0,Classic,Pepperoni Pizza Large,NV,35,20,700
2022-03-20,0,Classic,Hawaiian Pizza Medium,CA,203,16,3248
2022-10-07,5,Classic,Margherita Pizza Medium,NV,42,15,630
2022-11-26,6,Specialty,Oxtail Pizza Small,CA,123,13,1599
2022-01-09,0,Classic,Hawaiian Pizza Large,CA,130,19,2470
2022-01-09,0,Vegetarian,Sicilian Pizza Extra Large,CA,57,23,1311
2022-01-30,0,Specialty,BBQ Chicken Pizza Large,NV,24,20,480
2022-08-20,6,Classic,Meat Lover's Pizza Medium,CA,117,19,2223
2022-08-20,6,Classic,Margherita Pizza Extra Large,CA,94,21,1974
2022-07-14,4,Classic,Meat Lover's Pizza Small,CA,108,14,1512
2022-07-14,4,Classic,Meat Lover's Pizza Medium,CA,90,19,1710
2022-10-29,6,Classic,Margherita Pizza Extra Large,CA,115,21,2415
2022-10-23,0,Classic,Meat Lover's Pizza Small,NV,67,14,938
2022-09-13,2,Classic,Meat Lover's Pizza Extra Large,CA,135,25,3375
2022-05-11,3,Classic,Meat Lover's Pizza Extra Large,NV,44,25,1100
2022-09-23,5,Specialty,BBQ Chicken Pizza Extra Large,CA,18,23,414
2022-01-08,6,Specialty,Oxtail Pizza Small,CA,148,13,1924
2022-12-16,5,Classic,Meat Lover's Pizza Extra Large,NV,69,25,1725
2022-12-16,5,Classic,Pepperoni Pizza Medium,NV,55,17,935
2022-02-20,0,Classic,Hawaiian Pizza Small,CA,92,12,1104
2022-07-20,3,Specialty,BBQ Chicken Pizza Medium,CA,59,17,1003
2022-07-09,6,Vegetarian,Sicilian Pizza Extra Large,CA,32,23,736
2022-05-09,1,Classic,Hawaiian Pizza Medium,CA,168,16,2688
2022-10-17,1,Classic,Margherita Pizza Small,NV,39,11,429
2022-05-07,6,Classic,Meat Lover's Pizza Large,NV,44,22,968
2022-05-15,0,Classic,Pepperoni Pizza Small,CA,97,13,1261
2022-03-26,6,Classic,Pepperoni Pizza Large,CA,100,20,2000
2022-11-21,1,Vegetarian,Sicilian Pizza Extra Large,NV,5,23,115
2022-02-21,1,Classic,Pepperoni Pizza Large,CA,95,20,1900
2022-12-06,2,Specialty,Buffalo Chicken Pizza Extra Large,CA,34,23,782
2022-07-08,5,Classic,Hawaiian Pizza Medium,NV,94,16,1504
2022-07-26,2,Classic,Pepperoni Pizza Extra Large,CA,83,23,1909
2022-06-16,4,Classic,Meat Lover's Pizza Medium,NV,33,19,627
2022-07-06,3,Classic,Margherita Pizza Small,CA,109,11,1199
2022-12-25,0,Classic,Hawaiian Pizza Small,NV,35,12,420
2022-12-25,0,Classic,Hawaiian Pizza Large,NV,39,19,741
2022-10-06,4,Classic,Meat Lover's Pizza Medium,CA,89,19,1691
2022-11-25,5,Classic,Pepperoni Pizza Large,CA,78,20,1560
2022-11-25,5,Classic,Margherita Pizza Small,CA,105,11,1155
2022-05-18,3,Classic,Hawaiian Pizza Extra Large,CA,112,22,2464
2022-05-18,3,Classic,Hawaiian Pizza Small,CA,87,12,1044
2022-12-12,1,Classic,Hawaiian Pizza Large,NV,31,19,589
2022-11-18,5,Classic,Meat Lover's Pizza Small,CA,162,14,2268
2022-08-20,6,Vegetarian,Sicilian Pizza Extra Large,CA,61,23,1403
2022-02-25,5,Classic,Pepperoni Pizza Extra Large,CA,92,23,2116
2022-06-06,1,Classic,Meat Lover's Pizza Small,CA,119,14,1666
2022-05-31,2,Classic,Margherita Pizza Extra Large,NV,26,21,546
2022-05-27,5,Classic,Hawaiian Pizza Large,CA,122,19,2318
2022-04-22,5,Classic,Pepperoni Pizza Extra Large,CA,108,23,2484
2022-12-15,4,Classic,Margherita Pizza Medium,NV,24,15,360
2022-02-05,6,Classic,Margherita Pizza Small,CA,184,11,2024
2022-01-30,0,Classic,Pepperoni Pizza Large,NV,51,20,1020
2022-10-29,6,Classic,Pepperoni Pizza Large,CA,108,20,2160
2022-04-30,6,Classic,Meat Lover's Pizza Medium,NV,34,19,646
2022-03-01,2,Specialty,BBQ Chicken Pizza Medium,CA,55,17,935
2022-10-17,1,Classic,Pepperoni Pizza Extra Large,NV,32,23,736
2022-01-10,1,Specialty,Buffalo Chicken Pizza Large,CA,37,20,740
2022-08-27,6,Classic,Hawaiian Pizza Small,CA,128,12,1536
2022-02-13,0,Vegetarian,Sicilian Pizza Small,CA,21,13,273
2022-12-06,2,Specialty,BBQ Chicken Pizza Small,CA,60,13,780
2022-08-28,0,Classic,Hawaiian Pizza Medium,CA,212,16,3392
2022-10-14,5,Classic,Hawaiian Pizza Extra Large,NV,45,22,990
2022-03-09,3,Classic,Margherita Pizza Medium,NV,23,15,345
2022-04-23,6,Classic,Hawaiian Pizza Large,CA,139,19,2641
2022-02-05,6,Classic,Hawaiian Pizza Large,CA,105,19,1995
2022-02-13,0,Specialty,Oxtail Pizza Small,CA,100,13,1300
2022-08-06,6,Classic,Hawaiian Pizza Extra Large,CA,130,22,2860
2022-03-25,5,Specialty,Buffalo Chicken Pizza Large,CA,52,20,1040
2022-09-13,2,Classic,Meat Lover's Pizza Medium,CA,88,19,1672
2022-08-20,6,Classic,Pepperoni Pizza Large,CA,117,20,2340
2022-01-16,0,Classic,Pepperoni Pizza Small,CA,103,13,1339
2022-08-18,4,Classic,Meat Lover's Pizza Extra Large,CA,137,25,3425
2022-07-04,1,Classic,Hawaiian Pizza Small,NV,33,12,396
2022-08-23,2,Classic,Pepperoni Pizza Extra Large,CA,63,23,1449
2022-07-16,6,Classic,Hawaiian Pizza Medium,NV,100,16,1600
2022-06-23,4,Classic,Pepperoni Pizza Extra Large,NV,37,23,851
2022-02-07,1,Classic,Hawaiian Pizza Large,CA,94,19,1786
2022-02-25,5,Specialty,BBQ Chicken Pizza Small,CA,13,13,169
2022-05-18,3,Specialty,Oxtail Pizza Large,CA,33,20,660
2022-10-18,2,Vegetarian,Sicilian Pizza Small,CA,35,13,455
2022-08-22,1,Classic,Hawaiian Pizza Medium,CA,184,16,2944
2022-06-14,2,Specialty,Buffalo Chicken Pizza Large,CA,30,20,600
2022-11-11,5,Classic,Meat Lover's Pizza Large,CA,72,22,1584
2022-01-17,1,Specialty,Oxtail Pizza Small,CA,88,13,1144
2022-04-13,3,Specialty,Oxtail Pizza Small,NV,28,13,364
2022-02-15,2,Classic,Pepperoni Pizza Medium,CA,143,17,2431
2022-02-26,6,Classic,Pepperoni Pizza Medium,NV,89,17,1513
2022-04-23,6,Classic,Meat Lover's Pizza Small,NV,50,14,700
2022-03-14,1,Classic,Pepperoni Pizza Extra Large,NV,29,23,667
2022-04-02,6,Classic,Margherita Pizza Small,NV,58,11,638
2022-08-18,4,Classic,Margherita Pizza Medium,CA,75,15,1125
2022-04-26,2,Classic,Hawaiian Pizza Extra Large,CA,124,22,2728
2022-07-28,4,Classic,Margherita Pizza Large,CA,90,18,1620
2022-07-26,2,Specialty,BBQ Chicken Pizza Large,CA,49,20,980
2022-12-06,2,Classic,Pepperoni Pizza Medium,CA,159,17,2703
2022-03-12,6,Classic,Hawaiian Pizza Small,NV,37,12,444
2022-05-16,1,Classic,Margherita Pizza Extra Large,NV,32,21,672
2022-07-22,5,Classic,Pepperoni Pizza Medium,CA,175,17,2975
2022-05-01,0,Classic,Meat Lover's Pizza Large,NV,24,22,528
2022-03-27,0,Classic,Meat Lover's Pizza Medium,CA,81,19,1539
2022-06-29,3,Specialty,BBQ Chicken Pizza Large,CA,58,20,1160
2022-05-13,5,Classic,Meat Lover's Pizza Medium,CA,97,19,1843
2022-05-24,2,Classic,Margherita Pizza Medium,NV,28,15,420
2022-04-04,1,Classic,Pepperoni Pizza Large,CA,79,20,1580
2022-02-24,4,Classic,Hawaiian Pizza Medium,CA,187,16,2992
2022-03-12,6,Specialty,BBQ Chicken Pizza Medium,NV,37,17,629
2022-12-12,1,Classic,Hawaiian Pizza Medium,CA,163,16,2608
2022-12-12,1,Specialty,Oxtail Pizza Large,CA,55,20,1100
2022-10-14,5,Specialty,BBQ Chicken Pizza Medium,NV,30,17,510
2022-10-14,5,Classic,Hawaiian Pizza Large,NV,41,19,779
2022-07-25,1,Classic,Margherita Pizza Small,CA,129,11,1419
2022-11-09,3,Specialty,Oxtail Pizza Small,CA,71,13,923
2022-02-28,1,Classic,Pepperoni Pizza Large,CA,105,20,2100
2022-02-05,6,Specialty,BBQ Chicken Pizza Extra Large,CA,27,23,621
2022-09-06,2,Classic,Margherita Pizza Small,CA,97,11,1067
2022-12-01,4,Classic,Margherita Pizza Small,CA,102,11,1122
2022-08-18,4,Classic,Pepperoni Pizza Medium,CA,180,17,3060
2022-06-24,5,Classic,Hawaiian Pizza Small,CA,93,12,1116
2022-06-24,5,Specialty,BBQ Chicken Pizza Large,CA,64,20,1280
2022-06-25,6,Classic,Pepperoni Pizza Small,CA,125,13,1625
2022-11-18,5,Classic,Meat Lover's Pizza Extra Large,CA,173,25,4325
2022-10-27,4,Classic,Hawaiian Pizza Large,NV,44,19,836
2022-07-24,0,Classic,Margherita Pizza Small,NV,45,11,495
2022-07-16,6,Specialty,Oxtail Pizza Large,NV,26,20,520
2022-01-05,3,Classic,Meat Lover's Pizza Small,NV,28,14,392
2022-01-05,3,Classic,Meat Lover's Pizza Extra Large,NV,51,25,1275
2022-09-30,5,Classic,Margherita Pizza Medium,NV,42,15,630
2022-09-30,5,Specialty,Oxtail Pizza Medium,NV,4,17,68
2022-11-08,2,Classic,Pepperoni Pizza Large,CA,74,20,1480
2022-09-30,5,Classic,Margherita Pizza Small,NV,41,11,451
2022-07-14,4,Classic,Meat Lover's Pizza Small,NV,48,14,672
2022-01-17,1,Classic,Meat Lover's Pizza Large,CA,83,22,1826
2022-08-13,6,Vegetarian,Sicilian Pizza Small,CA,39,13,507
2022-07-12,2,Classic,Hawaiian Pizza Extra Large,NV,34,22,748
2022-11-16,3,Specialty,BBQ Chicken Pizza Extra Large,CA,17,23,391
2022-12-24,6,Classic,Hawaiian Pizza Medium,NV,94,16,1504
2022-12-24,6,Classic,Pepperoni Pizza Medium,NV,70,17,1190
2022-11-09,3,Classic,Hawaiian Pizza Medium,NV,64,16,1024
2022-03-26,6,Classic,Margherita Pizza Medium,NV,37,15,555
2022-03-26,6,Classic,Margherita Pizza Small,NV,55,11,605
2022-12-26,1,Classic,Meat Lover's Pizza Small,NV,57,14,798
2022-06-16,4,Classic,Hawaiian Pizza Large,NV,50,19,950
2022-06-16,4,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-06-08,3,Classic,Hawaiian Pizza Small,NV,17,12,204
2022-12-31,6,Classic,Hawaiian Pizza Large,CA,102,19,1938
2022-10-13,4,Classic,Meat Lover's Pizza Small,NV,49,14,686
2022-10-13,4,Classic,Pepperoni Pizza Medium,NV,49,17,833
2022-01-09,0,Classic,Meat Lover's Pizza Large,CA,100,22,2200
2022-01-09,0,Classic,Pepperoni Pizza Medium,CA,194,17,3298
2022-05-26,4,Classic,Margherita Pizza Small,NV,44,11,484
2022-05-26,4,Classic,Meat Lover's Pizza Medium,NV,25,19,475
2022-06-02,4,Classic,Margherita Pizza Large,NV,34,18,612
2022-05-17,2,Classic,Meat Lover's Pizza Extra Large,NV,64,25,1600
2022-11-06,0,Classic,Pepperoni Pizza Medium,CA,127,17,2159
2022-11-06,0,Classic,Margherita Pizza Small,CA,97,11,1067
2022-06-14,2,Classic,Pepperoni Pizza Small,CA,105,13,1365
2022-06-14,2,Classic,Hawaiian Pizza Small,CA,83,12,996
2022-02-06,0,Classic,Pepperoni Pizza Small,CA,82,13,1066
2022-09-23,5,Vegetarian,Sicilian Pizza Small,NV,25,13,325
2022-12-28,3,Classic,Pepperoni Pizza Medium,CA,134,17,2278
2022-06-28,2,Specialty,BBQ Chicken Pizza Small,CA,20,13,260
2022-12-06,2,Classic,Meat Lover's Pizza Medium,CA,88,19,1672
2022-08-01,1,Classic,Meat Lover's Pizza Extra Large,CA,117,25,2925
2022-08-01,1,Classic,Hawaiian Pizza Medium,CA,185,16,2960
2022-08-01,1,Specialty,Oxtail Pizza Large,CA,40,20,800
2022-08-26,5,Classic,Margherita Pizza Medium,CA,82,15,1230
2022-03-13,0,Classic,Pepperoni Pizza Large,CA,132,20,2640
2022-03-13,0,Classic,Margherita Pizza Extra Large,CA,134,21,2814
2022-08-03,3,Classic,Pepperoni Pizza Small,NV,43,13,559
2022-11-10,4,Classic,Pepperoni Pizza Medium,NV,39,17,663
2022-09-13,2,Classic,Meat Lover's Pizza Small,CA,135,14,1890
2022-09-22,4,Classic,Hawaiian Pizza Medium,CA,179,16,2864
2022-03-17,4,Classic,Pepperoni Pizza Medium,CA,173,17,2941
2022-12-19,1,Classic,Meat Lover's Pizza Extra Large,CA,171,25,4275
2022-11-10,4,Specialty,BBQ Chicken Pizza Medium,CA,64,17,1088
2022-10-26,3,Classic,Hawaiian Pizza Medium,CA,193,16,3088
2022-03-29,2,Classic,Margherita Pizza Large,CA,78,18,1404
2022-10-08,6,Classic,Hawaiian Pizza Large,CA,147,19,2793
2022-06-19,0,Classic,Margherita Pizza Extra Large,NV,38,21,798
2022-03-12,6,Classic,Hawaiian Pizza Extra Large,CA,177,22,3894
2022-03-12,6,Classic,Margherita Pizza Small,CA,148,11,1628
2022-02-12,6,Classic,Meat Lover's Pizza Extra Large,CA,157,25,3925
2022-07-22,5,Classic,Hawaiian Pizza Medium,NV,94,16,1504
2022-03-23,3,Classic,Meat Lover's Pizza Large,CA,83,22,1826
2022-03-23,3,Classic,Pepperoni Pizza Medium,CA,173,17,2941
2022-02-11,5,Classic,Meat Lover's Pizza Medium,CA,89,19,1691
2022-01-28,5,Classic,Pepperoni Pizza Large,CA,112,20,2240
2022-01-28,5,Vegetarian,Sicilian Pizza Small,CA,23,13,299
2022-05-10,2,Specialty,Buffalo Chicken Pizza Large,NV,11,20,220
2022-08-26,5,Specialty,Buffalo Chicken Pizza Extra Large,CA,11,23,253
2022-11-08,2,Specialty,BBQ Chicken Pizza Large,NV,26,20,520
2022-07-04,1,Classic,Meat Lover's Pizza Small,NV,35,14,490
2022-08-15,1,Classic,Margherita Pizza Extra Large,CA,85,21,1785
2022-05-20,5,Classic,Meat Lover's Pizza Small,CA,110,14,1540
2022-05-20,5,Classic,Pepperoni Pizza Extra Large,CA,124,23,2852
2022-01-30,0,Classic,Pepperoni Pizza Extra Large,CA,100,23,2300
2022-10-11,2,Specialty,BBQ Chicken Pizza Large,NV,19,20,380
2022-10-11,2,Classic,Pepperoni Pizza Large,NV,35,20,700
2022-05-25,3,Classic,Hawaiian Pizza Medium,CA,154,16,2464
2022-05-25,3,Classic,Pepperoni Pizza Large,CA,76,20,1520
2022-11-23,3,Specialty,Oxtail Pizza Small,CA,72,13,936
2022-02-11,5,Classic,Pepperoni Pizza Small,CA,77,13,1001
2022-07-31,0,Classic,Meat Lover's Pizza Small,NV,49,14,686
2022-02-25,5,Classic,Meat Lover's Pizza Extra Large,CA,132,25,3300
2022-01-09,0,Classic,Meat Lover's Pizza Large,NV,40,22,880
2022-10-21,5,Classic,Margherita Pizza Large,NV,35,18,630
2022-07-06,3,Classic,Pepperoni Pizza Extra Large,CA,94,23,2162
2022-08-07,0,Classic,Margherita Pizza Small,CA,147,11,1617
2022-09-20,2,Classic,Pepperoni Pizza Small,CA,73,13,949
2022-12-09,5,Specialty,BBQ Chicken Pizza Small,CA,67,13,871
2022-07-15,5,Classic,Hawaiian Pizza Extra Large,CA,124,22,2728
2022-07-15,5,Classic,Meat Lover's Pizza Extra Large,CA,143,25,3575
2022-11-27,0,Classic,Pepperoni Pizza Small,CA,101,13,1313
2022-08-07,0,Classic,Hawaiian Pizza Extra Large,CA,112,22,2464
2022-05-17,2,Classic,Meat Lover's Pizza Extra Large,CA,127,25,3175
2022-12-06,2,Classic,Margherita Pizza Small,NV,42,11,462
2022-07-25,1,Classic,Hawaiian Pizza Medium,NV,63,16,1008
2022-06-30,4,Classic,Hawaiian Pizza Medium,NV,65,16,1040
2022-06-14,2,Classic,Meat Lover's Pizza Extra Large,NV,31,25,775
2022-06-14,2,Classic,Pepperoni Pizza Small,NV,29,13,377
2022-06-05,0,Classic,Pepperoni Pizza Extra Large,NV,37,23,851
2022-01-21,5,Specialty,BBQ Chicken Pizza Medium,CA,73,17,1241
2022-08-09,2,Classic,Pepperoni Pizza Medium,CA,162,17,2754
2022-03-17,4,Classic,Pepperoni Pizza Medium,NV,57,17,969
2022-05-28,6,Classic,Pepperoni Pizza Large,NV,46,20,920
2022-08-29,1,Classic,Meat Lover's Pizza Medium,NV,25,19,475
2022-03-06,0,Classic,Margherita Pizza Small,NV,49,11,539
2022-03-28,1,Classic,Meat Lover's Pizza Medium,NV,36,19,684
2022-04-12,2,Specialty,BBQ Chicken Pizza Medium,NV,25,17,425
2022-07-07,4,Classic,Hawaiian Pizza Large,CA,114,19,2166
2022-01-09,0,Specialty,Buffalo Chicken Pizza Large,NV,20,20,400
2022-07-26,2,Classic,Margherita Pizza Large,CA,78,18,1404
2022-06-23,4,Classic,Margherita Pizza Small,CA,127,11,1397
2022-02-13,0,Vegetarian,Sicilian Pizza Medium,CA,9,17,153
2022-10-03,1,Specialty,Buffalo Chicken Pizza Extra Large,CA,28,23,644
2022-12-25,0,Classic,Margherita Pizza Small,CA,119,11,1309
2022-08-12,5,Classic,Pepperoni Pizza Large,CA,103,20,2060
2022-03-10,4,Classic,Meat Lover's Pizza Large,CA,93,22,2046
2022-01-23,0,Classic,Meat Lover's Pizza Extra Large,CA,168,25,4200
2022-03-18,5,Specialty,BBQ Chicken Pizza Medium,NV,38,17,646
2022-05-21,6,Classic,Margherita Pizza Small,CA,192,11,2112
2022-11-17,4,Classic,Meat Lover's Pizza Small,NV,65,14,910
2022-02-07,1,Classic,Hawaiian Pizza Medium,CA,159,16,2544
2022-02-11,5,Classic,Pepperoni Pizza Large,CA,103,20,2060
2022-05-24,2,Classic,Meat Lover's Pizza Extra Large,NV,43,25,1075
2022-05-13,5,Classic,Pepperoni Pizza Extra Large,CA,106,23,2438
2022-05-13,5,Classic,Pepperoni Pizza Small,CA,125,13,1625
2022-05-02,1,Classic,Margherita Pizza Extra Large,CA,98,21,2058
2022-04-27,3,Specialty,BBQ Chicken Pizza Medium,CA,48,17,816
2022-03-16,3,Vegetarian,Sicilian Pizza Small,CA,18,13,234
2022-08-26,5,Classic,Hawaiian Pizza Extra Large,CA,107,22,2354
2022-02-20,0,Classic,Meat Lover's Pizza Medium,CA,99,19,1881
2022-01-09,0,Classic,Pepperoni Pizza Extra Large,CA,108,23,2484
2022-04-19,2,Classic,Pepperoni Pizza Small,CA,86,13,1118
2022-04-19,2,Classic,Pepperoni Pizza Large,CA,84,20,1680
2022-11-19,6,Specialty,BBQ Chicken Pizza Medium,CA,84,17,1428
2022-01-23,0,Classic,Margherita Pizza Large,CA,86,18,1548
2022-01-23,0,Classic,Pepperoni Pizza Small,CA,90,13,1170
2022-07-24,0,Classic,Pepperoni Pizza Extra Large,CA,113,23,2599
2022-08-30,2,Classic,Pepperoni Pizza Small,CA,80,13,1040
2022-05-12,4,Classic,Meat Lover's Pizza Extra Large,CA,151,25,3775
2022-03-13,0,Classic,Pepperoni Pizza Medium,CA,262,17,4454
2022-05-30,1,Classic,Meat Lover's Pizza Small,CA,101,14,1414
2022-06-07,2,Classic,Pepperoni Pizza Medium,CA,180,17,3060
2022-11-27,0,Classic,Hawaiian Pizza Small,NV,30,12,360
2022-07-11,1,Specialty,Oxtail Pizza Large,NV,19,20,380
2022-07-11,1,Classic,Hawaiian Pizza Medium,NV,60,16,960
2022-02-15,2,Classic,Margherita Pizza Large,CA,84,18,1512
2022-02-15,2,Classic,Margherita Pizza Extra Large,CA,92,21,1932
2022-11-05,6,Classic,Margherita Pizza Small,CA,134,11,1474
2022-08-14,0,Classic,Meat Lover's Pizza Medium,CA,96,19,1824
2022-08-30,2,Specialty,BBQ Chicken Pizza Large,CA,52,20,1040
2022-09-22,4,Classic,Margherita Pizza Extra Large,NV,26,21,546
2022-06-20,1,Specialty,BBQ Chicken Pizza Medium,NV,21,17,357
2022-11-08,2,Classic,Hawaiian Pizza Medium,NV,68,16,1088
2022-08-21,0,Classic,Meat Lover's Pizza Extra Large,CA,156,25,3900
2022-12-29,4,Classic,Margherita Pizza Medium,CA,63,15,945
2022-12-29,4,Classic,Pepperoni Pizza Extra Large,CA,62,23,1426
2022-08-26,5,Vegetarian,Sicilian Pizza Small,NV,7,13,91
2022-08-26,5,Classic,Margherita Pizza Small,NV,47,11,517
2022-04-22,5,Classic,Pepperoni Pizza Small,NV,31,13,403
2022-06-21,2,Classic,Margherita Pizza Extra Large,CA,90,21,1890
2022-10-04,2,Classic,Pepperoni Pizza Medium,CA,144,17,2448
2022-10-04,2,Specialty,BBQ Chicken Pizza Large,CA,58,20,1160
2022-12-22,4,Classic,Pepperoni Pizza Small,NV,35,13,455
2022-12-22,4,Classic,Hawaiian Pizza Extra Large,NV,22,22,484
2022-10-24,1,Classic,Meat Lover's Pizza Small,CA,144,14,2016
2022-05-31,2,Classic,Margherita Pizza Large,NV,34,18,612
2022-07-01,5,Classic,Margherita Pizza Large,CA,111,18,1998
2022-05-19,4,Specialty,BBQ Chicken Pizza Medium,CA,39,17,663
2022-05-19,4,Classic,Margherita Pizza Medium,CA,75,15,1125
2022-04-07,4,Specialty,BBQ Chicken Pizza Medium,CA,64,17,1088
2022-02-14,1,Classic,Hawaiian Pizza Medium,NV,85,16,1360
2022-05-03,2,Specialty,Oxtail Pizza Large,CA,25,20,500
2022-12-30,5,Classic,Pepperoni Pizza Extra Large,NV,27,23,621
2022-09-23,5,Classic,Margherita Pizza Small,CA,117,11,1287
2022-12-27,2,Classic,Pepperoni Pizza Extra Large,NV,25,23,575
2022-12-27,2,Classic,Meat Lover's Pizza Medium,NV,23,19,437
2022-04-17,0,Classic,Hawaiian Pizza Extra Large,CA,140,22,3080
2022-08-27,6,Classic,Pepperoni Pizza Extra Large,CA,116,23,2668
2022-10-05,3,Classic,Hawaiian Pizza Medium,CA,149,16,2384
2022-09-07,3,Classic,Pepperoni Pizza Extra Large,CA,85,23,1955
2022-09-07,3,Specialty,Oxtail Pizza Small,CA,48,13,624
2022-09-17,6,Classic,Margherita Pizza Large,CA,109,18,1962
2022-08-13,6,Classic,Hawaiian Pizza Small,NV,39,12,468
2022-08-13,6,Classic,Hawaiian Pizza Medium,NV,81,16,1296
2022-03-04,5,Vegetarian,Sicilian Pizza Extra Large,CA,32,23,736
2022-03-04,5,Classic,Margherita Pizza Extra Large,CA,101,21,2121
2022-03-04,5,Classic,Pepperoni Pizza Medium,CA,176,17,2992
2022-05-09,1,Classic,Pepperoni Pizza Small,NV,37,13,481
2022-09-21,3,Classic,Meat Lover's Pizza Medium,CA,81,19,1539
2022-09-21,3,Specialty,Oxtail Pizza Small,CA,63,13,819
2022-02-24,4,Classic,Pepperoni Pizza Small,CA,79,13,1027
2022-04-27,3,Classic,Margherita Pizza Medium,CA,90,15,1350
2022-04-01,5,Specialty,BBQ Chicken Pizza Extra Large,CA,30,23,690
2022-03-23,3,Classic,Margherita Pizza Small,CA,124,11,1364
2022-05-11,3,Vegetarian,Sicilian Pizza Medium,CA,9,17,153
2022-10-20,4,Classic,Pepperoni Pizza Large,NV,29,20,580
2022-05-28,6,Specialty,Oxtail Pizza Small,CA,85,13,1105
2022-05-28,6,Classic,Pepperoni Pizza Small,CA,124,13,1612
2022-07-16,6,Classic,Margherita Pizza Medium,CA,111,15,1665
2022-07-16,6,Specialty,Oxtail Pizza Small,CA,83,13,1079
2022-11-21,1,Classic,Meat Lover's Pizza Extra Large,CA,142,25,3550
2022-07-19,2,Classic,Meat Lover's Pizza Small,CA,136,14,1904
2022-03-12,6,Specialty,Buffalo Chicken Pizza Large,NV,15,20,300
2022-08-19,5,Classic,Pepperoni Pizza Extra Large,CA,87,23,2001
2022-05-03,2,Classic,Margherita Pizza Medium,CA,89,15,1335
2022-05-16,1,Classic,Margherita Pizza Large,NV,36,18,648
2022-05-28,6,Specialty,Oxtail Pizza Small,NV,24,13,312
2022-08-11,4,Classic,Pepperoni Pizza Medium,CA,157,17,2669
2022-07-02,6,Classic,Margherita Pizza Extra Large,CA,88,21,1848
2022-04-15,5,Classic,Meat Lover's Pizza Extra Large,CA,184,25,4600
2022-03-31,4,Classic,Meat Lover's Pizza Large,CA,68,22,1496
2022-11-19,6,Classic,Meat Lover's Pizza Small,NV,61,14,854
2022-11-12,6,Specialty,Oxtail Pizza Small,CA,111,13,1443
2022-02-24,4,Specialty,BBQ Chicken Pizza Medium,CA,62,17,1054
2022-02-15,2,Classic,Hawaiian Pizza Medium,CA,205,16,3280
2022-02-15,2,Classic,Hawaiian Pizza Extra Large,CA,103,22,2266
2022-10-31,1,Classic,Meat Lover's Pizza Medium,CA,68,19,1292
2022-10-20,4,Specialty,Oxtail Pizza Large,CA,45,20,900
2022-07-08,5,Classic,Pepperoni Pizza Extra Large,NV,26,23,598
2022-02-12,6,Specialty,Oxtail Pizza Small,NV,42,13,546
2022-04-09,6,Classic,Margherita Pizza Extra Large,CA,120,21,2520
2022-04-09,6,Classic,Meat Lover's Pizza Large,CA,106,22,2332
2022-09-27,2,Classic,Pepperoni Pizza Large,CA,77,20,1540
2022-03-22,2,Vegetarian,Veggie Pizza Large,CA,7,19,133
2022-07-27,3,Classic,Meat Lover's Pizza Extra Large,CA,125,25,3125
2022-08-15,1,Classic,Hawaiian Pizza Large,CA,118,19,2242
2022-11-06,0,Classic,Meat Lover's Pizza Extra Large,CA,172,25,4300
2022-02-26,6,Classic,Hawaiian Pizza Small,NV,47,12,564
2022-06-28,2,Classic,Margherita Pizza Small,CA,112,11,1232
2022-05-27,5,Classic,Meat Lover's Pizza Medium,CA,92,19,1748
2022-05-19,4,Classic,Margherita Pizza Medium,NV,28,15,420
2022-07-14,4,Classic,Pepperoni Pizza Small,CA,91,13,1183
2022-04-08,5,Classic,Pepperoni Pizza Large,CA,109,20,2180
2022-03-17,4,Classic,Hawaiian Pizza Medium,CA,171,16,2736
2022-05-12,4,Classic,Hawaiian Pizza Extra Large,NV,47,22,1034
2022-12-01,4,Classic,Pepperoni Pizza Large,NV,30,20,600
2022-10-08,6,Classic,Hawaiian Pizza Extra Large,CA,127,22,2794
2022-04-09,6,Classic,Hawaiian Pizza Small,CA,125,12,1500
2022-01-31,1,Classic,Pepperoni Pizza Medium,CA,148,17,2516
2022-03-14,1,Classic,Hawaiian Pizza Medium,CA,159,16,2544
2022-01-28,5,Classic,Hawaiian Pizza Extra Large,CA,126,22,2772
2022-10-09,0,Classic,Hawaiian Pizza Extra Large,NV,32,22,704
2022-06-21,2,Classic,Meat Lover's Pizza Small,NV,38,14,532
2022-11-08,2,Classic,Margherita Pizza Small,NV,27,11,297
2022-07-04,1,Classic,Margherita Pizza Extra Large,NV,32,21,672
2022-12-26,1,Classic,Meat Lover's Pizza Extra Large,NV,72,25,1800
2022-03-20,0,Classic,Hawaiian Pizza Extra Large,NV,50,22,1100
2022-06-18,6,Classic,Meat Lover's Pizza Extra Large,NV,58,25,1450
2022-07-24,0,Classic,Hawaiian Pizza Medium,NV,81,16,1296
2022-06-18,6,Classic,Hawaiian Pizza Small,CA,122,12,1464
2022-05-11,3,Classic,Hawaiian Pizza Large,CA,104,19,1976
2022-04-17,0,Classic,Margherita Pizza Medium,CA,114,15,1710
2022-04-17,0,Classic,Pepperoni Pizza Small,CA,109,13,1417
